Intention,Usefulness,Ease,Trust,Gender,Condition,AgeGroup
75,89,82,80.0,0,1,1
100,100,100,100.0,1,1,0
96,6,86,98.0,1,0,1
50,80,50,70.0,1,2,1
20,50,50,70.0,1,2,2
80,80,80,80.0,0,1,1
75,50,40,80.0,1,1,0
50,91,50,70.0,1,1,2
70,70,80,84.0,0,1,1
89,100,100,20.0,0,2,2
0,20,30,60.0,1,0,0
100,100,100,70.0,0,2,0
96,100,95,100.0,0,2,2
100,80,30,50.0,1,1,2
81,100,61,78.0,1,2,1
100,90,100,100.0,0,2,1
67,19,77,39.0,0,1,0
50,50,50,2.0,1,1,2
32,63,36,77.0,1,0,0
50,75,15,25.0,0,0,3
55,50,50,50.0,1,0,0
80,82,84,85.0,0,2,1
100,100,100,100.0,1,2,3
100,100,100,100.0,0,2,3
96,98,96,95.0,0,2,2
100,77,81,85.0,1,1,1
80,80,50,100.0,1,1,0
85,100,38,100.0,1,0,2
60,60,58,52.0,0,1,1
100,100,60,22.0,1,1,1
72,71,70,90.0,0,2,2
88,98,89,100.0,0,1,1
60,85,73,95.0,0,1,1
44,78,90,80.0,0,2,0
0,84,38,30.0,1,2,0
20,76,56,30.0,0,1,1
72,28,50,63.0,1,1,1
0,0,50,0.0,1,2,1
100,98,50,100.0,0,2,2
100,50,100,100.0,0,0,2
73,87,77,87.0,0,2,0
100,81,50,39.0,1,1,0
85,90,99,99.0,1,0,0
66,70,77,100.0,0,0,0
69,79,50,50.0,1,1,2
100,100,100,100.0,0,1,2
33,50,50,31.0,0,2,1
21,72,77,50.0,1,1,1
25,50,58,42.0,0,2,0
50,37,33,73.0,1,2,3
66,86,76,96.0,0,1,1
20,12,18,50.0,0,2,2
68,70,28,41.0,1,0,3
8,50,18,50.0,1,0,2
0,78,26,28.0,1,0,2
28,30,35,31.0,1,0,0
0,0,19,26.0,1,1,3
1,2,4,50.0,1,0,3
71,54,40,42.0,0,2,0
100,100,100,100.0,0,2,0
50,50,31,37.0,0,1,2
30,70,30,10.0,0,1,0
20,50,33,75.0,0,0,2
65,82,73,72.0,1,2,2
81,94,43,100.0,1,2,1
100,100,100,100.0,0,2,2
89,100,90,100.0,1,1,1
96,99,88,81.0,0,0,0
100,71,100,71.0,0,0,0
100,100,100,82.0,0,0,0
100,100,100,100.0,0,2,0
95,94,94,89.0,0,1,2
75,75,76,87.0,0,0,2
94,100,100,94.0,0,1,0
77,100,100,100.0,1,2,0
38,50,49,50.0,1,2,3
65,46,62,50.0,0,2,1
98,50,44,100.0,0,0,0
100,50,50,100.0,0,0,0
64,71,59,65.0,1,1,1
69,0,100,100.0,0,2,0
100,100,94,95.0,0,1,0
100,100,97,100.0,0,2,1
50,50,100,100.0,0,1,0
32,50,50,50.0,1,1,0
58,100,65,58.0,1,1,0
25,55,38,89.0,1,0,0
100,100,100,100.0,0,2,0
84,67,69,35.0,0,1,2
90,100,50,90.0,1,1,2
70,81,39,30.0,1,2,0
100,76,63,45.0,0,2,0
41,70,39,30.0,1,1,0
41,40,37,95.0,1,1,0
37,0,25,80.0,1,2,0
74,12,65,73.0,1,1,1
43,41,37,50.0,0,0,1
100,30,75,89.0,0,2,1
26,26,24,21.0,1,0,2
67,78,66,36.0,0,2,3
65,73,99,100.0,0,0,0
50,100,26,100.0,0,1,0
75,85,70,100.0,1,0,1
100,84,83,34.0,0,1,1
50,29,50,75.0,0,2,2
86,0,90,50.0,0,2,0
33,37,38,32.0,0,2,1
100,100,100,100.0,0,0,0
25,25,76,75.0,0,0,2
100,68,100,100.0,1,1,0
100,78,100,63.0,1,2,0
50,40,30,50.0,1,1,0
69,68,91,100.0,0,0,0
100,100,100,100.0,0,2,0
100,100,100,100.0,0,1,0
0,30,20,100.0,0,0,2
100,100,95,94.0,1,0,0
50,76,50,50.0,1,1,2
82,90,97,68.0,0,1,2
64,36,54,44.0,1,2,0
51,82,83,98.0,0,1,0
72,85,79,95.0,1,0,2
50,50,68,50.0,1,0,2
100,100,100,100.0,0,1,0
100,100,100,100.0,0,1,0
84,50,100,100.0,0,2,0
72,60,100,50.0,1,0,1
100,100,100,100.0,0,2,0
100,100,100,100.0,0,1,0
91,100,100,80.0,0,0,1
100,100,84,76.0,1,2,1
50,80,100,87.0,1,2,0
100,100,100,100.0,0,2,0
70,68,72,69.0,1,0,2
25,100,31,50.0,1,1,3
0,22,50,50.0,0,1,3
91,88,92,99.0,0,2,2
81,15,80,100.0,0,0,2
100,100,100,100.0,0,1,0
75,75,100,50.0,1,0,0
100,88,87,46.0,0,1,0
100,100,100,100.0,0,2,0
50,82,57,27.0,0,0,1
74,100,100,100.0,0,1,0
100,100,100,100.0,0,0,0
50,50,50,50.0,1,2,1
50,50,50,50.0,0,1,0
0,17,0,74.0,1,0,1
80,20,90,80.0,0,2,2
69,31,80,74.0,0,0,4
50,100,50,100.0,0,2,3
15,18,15,40.0,1,0,0
0,100,100,50.0,0,0,0
100,100,43,22.0,0,2,0
22,17,72,88.0,0,0,0
39,62,54,50.0,1,2,0
86,14,54,30.0,0,1,0
0,28,72,17.0,0,0,0
100,100,100,100.0,0,2,1
0,100,44,50.0,0,1,0
100,100,45,71.0,1,1,0
87,50,86,82.0,1,0,2
76,74,65,91.0,0,0,2
94,85,83,63.0,0,0,1
65,68,52,34.0,0,2,0
50,50,50,100.0,1,0,0
61,80,55,70.0,1,0,0
100,100,100,100.0,0,0,0
94,78,81,42.0,0,0,0
100,41,84,50.0,0,2,0
60,85,84,83.0,0,1,0
50,87,100,0.0,0,2,0
85,92,85,95.0,0,1,0
77,86,79,69.0,1,2,3
100,100,92,97.0,1,1,0
100,90,100,100.0,0,1,0
58,80,76,66.0,1,0,0
100,97,100,95.0,1,2,0
90,89,100,80.0,0,2,0
89,85,100,100.0,0,0,3
100,100,100,100.0,0,0,1
0,60,50,80.0,1,2,3
100,100,93,79.0,1,1,2
94,86,83,67.0,0,2,3
100,100,100,100.0,1,2,1
100,100,100,100.0,1,0,0
100,89,82,100.0,1,2,0
100,100,100,100.0,1,2,0
50,50,50,50.0,1,0,2
100,98,90,100.0,0,1,2
100,100,100,100.0,1,2,0
50,91,50,94.0,1,0,1
67,30,30,80.0,1,1,1
77,50,50,50.0,0,1,4
100,100,100,100.0,1,1,2
50,27,99,87.0,1,2,0
0,18,30,10.0,1,0,0
76,87,80,82.0,1,2,2
77,20,79,80.0,0,2,0
100,100,100,92.0,0,1,3
21,13,74,100.0,0,1,0
78,74,50,50.0,0,0,0
50,50,33,67.0,0,2,3
66,75,75,50.0,1,1,0
100,100,80,81.0,1,0,1
0,16,50,53.0,1,1,0
9,0,50,47.0,1,1,0
50,76,72,50.0,0,1,0
0,0,0,0.0,0,0,0
50,50,50,50.0,0,1,0
25,50,50,0.0,1,0,1
50,81,50,76.0,1,2,0
83,84,80,76.0,0,2,1
0,15,50,88.0,1,2,2
74,73,100,0.0,0,2,0
90,81,85,90.0,0,2,2
100,100,100,100.0,1,0,0
95,91,79,66.0,0,2,2
100,100,100,100.0,0,0,0
0,2,0,0.0,1,1,3
25,50,50,50.0,1,2,1
31,100,100,60.0,0,0,0
0,0,0,0.0,0,0,0
0,50,0,100.0,1,2,0
100,100,100,100.0,1,0,0
50,0,23,50.0,1,2,0
0,50,100,50.0,0,0,0
87,50,71,33.0,1,1,0
0,0,0,0.0,1,2,0
69,100,69,39.0,0,2,0
67,100,100,100.0,1,0,0
7,50,28,100.0,1,0,0
92,100,97,87.0,1,1,0
50,71,79,50.0,1,1,0
50,67,100,50.0,0,1,0
100,100,100,100.0,0,0,0
0,29,0,30.0,1,1,0
85,51,97,100.0,1,2,0
87,73,87,77.0,1,1,0
50,55,100,0.0,0,0,0
100,100,100,100.0,1,0,4
100,50,35,100.0,0,0,0
50,35,40,50.0,0,0,0
100,100,100,100.0,0,2,0
80,63,56,82.0,0,1,2
50,50,79,50.0,0,0,3
38,80,72,90.0,0,1,0
100,15,100,100.0,0,0,2
100,100,100,100.0,0,0,0
17,50,79,96.0,1,2,1
76,70,83,80.0,0,2,0
50,50,50,50.0,1,2,0
50,50,3,50.0,0,2,0
13,79,34,34.0,1,0,1
31,32,29,84.0,1,0,3
27,18,12,21.0,1,1,2
0,25,70,25.0,0,1,1
95,90,98,75.0,0,2,3
25,100,0,100.0,0,1,1
100,100,100,100.0,0,0,3
42,37,41,71.0,1,0,3
83,83,41,17.0,1,0,0
38,70,100,71.0,0,0,0
23,43,44,50.0,1,0,0
50,50,50,50.0,1,2,0
50,50,50,50.0,0,2,2
48,87,64,76.0,0,0,0
100,88,79,78.0,0,0,0
39,69,44,81.0,1,0,3
97,94,99,77.0,0,2,3
50,65,35,76.0,1,0,2
100,100,100,100.0,1,1,2
0,0,0,0.0,0,0,0
3,50,0,6.0,1,0,0
31,33,80,9.0,1,2,2
20,50,83,50.0,0,2,3
91,77,74,87.0,1,1,2
100,100,100,100.0,0,0,0
42,84,50,50.0,0,1,0
61,84,46,66.0,0,2,0
25,65,33,16.0,0,2,0
55,60,40,85.0,0,2,1
100,100,85,81.0,0,2,2
3,30,83,89.0,1,2,0
41,23,87,40.0,1,1,0
100,100,100,100.0,1,2,2
50,50,70,100.0,0,0,0
6,8,2,25.0,1,1,2
65,100,74,34.0,0,2,0
0,16,50,50.0,1,0,0
82,50,85,63.0,0,1,0
100,90,27,42.0,0,2,0
50,50,50,50.0,0,1,3
100,100,100,90.0,0,0,1
78,90,91,91.0,1,2,2
91,100,89,65.0,0,2,1
100,100,100,100.0,0,2,0
100,100,100,100.0,0,0,0
31,69,80,50.0,0,1,3
50,50,50,50.0,0,2,3
36,38,29,30.0,0,1,1
50,50,50,50.0,1,1,3
50,80,50,100.0,1,2,3
65,63,63,50.0,0,2,2
0,0,0,0.0,0,0,2
43,80,98,90.0,1,2,1
80,80,75,86.0,1,0,1
100,50,97,77.0,0,1,0
45,60,63,26.0,1,1,0
80,100,80,100.0,0,1,0
0,31,0,0.0,0,1,0
39,60,26,50.0,1,1,0
40,80,59,90.0,1,1,2
100,70,81,61.0,1,0,0
50,50,84,62.0,0,0,2
28,83,85,67.0,1,2,0
71,75,33,35.0,0,1,2
35,50,100,100.0,0,1,0
15,5,10,0.0,1,1,3
80,94,90,100.0,0,2,0
57,76,60,100.0,0,2,0
100,100,100,100.0,0,2,0
50,80,50,80.0,0,0,0
100,100,50,100.0,1,2,0
50,50,84,100.0,0,2,0
50,100,50,100.0,1,1,1
12,100,17,73.0,0,0,1
10,100,100,80.0,0,1,0
90,90,90,80.0,1,0,2
86,89,94,95.0,1,2,0
83,84,73,82.0,0,2,1
100,77,50,78.0,0,1,0
100,100,100,100.0,1,1,1
100,100,100,100.0,0,0,2
100,100,86,100.0,1,2,1
81,0,41,94.0,1,0,1
32,28,61,30.0,1,0,1
70,70,77,88.0,0,2,1
100,81,100,81.0,0,2,1
50,59,50,70.0,0,0,2
80,67,73,94.0,0,0,3
100,75,100,100.0,0,0,3
75,79,75,50.0,1,0,1
69,94,22,100.0,0,2,0
0,75,48,30.0,0,0,1
90,100,80,50.0,0,0,0
50,75,30,70.0,1,1,0
0,50,9,14.0,1,1,1
32,100,50,100.0,1,1,2
27,21,25,26.0,1,1,3
41,100,37,100.0,0,2,0
0,33,100,100.0,0,2,0
100,99,96,92.0,0,2,3
40,50,30,73.0,0,1,0
100,100,100,28.0,1,1,0
63,58,79,100.0,0,2,0
50,100,100,71.0,1,1,0
54,50,50,100.0,0,0,0
100,100,100,100.0,0,0,0
67,37,100,50.0,1,2,0
100,100,100,100.0,1,0,0
56,92,83,95.0,1,0,0
51,100,100,100.0,1,0,0
100,100,73,100.0,0,1,0
100,100,69,61.0,0,0,2
100,100,100,100.0,0,2,0
95,73,50,50.0,1,0,0
90,92,96,77.0,0,1,2
60,89,85,66.0,0,2,0
10,25,45,60.0,1,0,2
100,100,100,100.0,1,2,0
100,100,100,100.0,0,1,0
86,68,74,99.0,1,1,0
100,100,73,68.0,0,0,0
25,82,88,38.0,0,1,1
61,60,80,61.0,1,0,1
79,100,100,50.0,0,0,3
0,25,50,10.0,1,1,0
100,93,90,57.0,0,2,0
0,11,28,38.0,1,1,0
93,90,80,77.0,0,2,1
86,50,50,50.0,1,1,0
74,71,72,66.0,0,0,1
0,0,50,50.0,0,1,0
30,100,31,50.0,0,0,0
31,85,72,39.0,0,0,2
82,100,50,100.0,0,0,2
80,100,90,80.0,0,1,1
77,66,92,9.0,0,2,2
24,71,69,83.0,0,2,3
16,89,100,100.0,0,1,0
100,50,94,100.0,0,0,0
100,10,81,81.0,0,2,2
6,26,20,79.0,1,1,0
30,68,85,100.0,0,0,0
100,100,75,100.0,0,2,0
30,50,100,40.0,0,0,0
100,100,100,100.0,0,2,0
30,65,50,30.0,0,1,2
69,50,0,100.0,0,2,0
10,20,17,15.0,1,0,3
50,50,50,97.0,1,2,1
100,100,50,26.0,1,0,1
100,50,77,100.0,0,2,1
72,99,80,40.0,1,1,1
88,67,64,31.0,0,2,1
17,15,50,50.0,1,2,2
96,94,100,96.0,1,1,1
0,0,4,11.0,1,1,3
71,79,50,28.0,0,0,3
0,79,0,22.0,1,1,1
35,5,30,40.0,0,0,0
30,30,100,100.0,0,2,0
61,27,30,22.0,1,2,2
0,44,56,94.0,0,1,0
41,50,50,21.0,1,0,0
50,50,29,65.0,1,2,2
12,50,50,88.0,0,2,1
75,18,100,100.0,1,0,0
100,56,100,100.0,0,0,0
67,100,72,100.0,1,1,2
100,100,75,70.0,0,2,0
79,90,66,66.0,0,0,2
79,100,100,100.0,1,1,1
1,2,0,0.0,1,2,1
90,90,80,80.0,1,0,0
85,100,100,100.0,0,2,0
98,100,98,86.0,0,2,1
50,50,50,50.0,1,1,1
69,68,65,83.0,0,1,1
30,30,60,98.0,1,0,0
84,85,78,91.0,0,2,1
75,90,45,43.0,1,0,2
0,4,25,50.0,1,0,1
50,50,50,50.0,1,1,0
70,55,60,70.0,0,0,0
12,12,50,100.0,0,1,1
24,23,10,75.0,1,0,0
33,27,22,38.0,1,2,2
37,50,67,61.0,1,1,2
3,7,22,50.0,0,2,2
84,90,80,96.0,1,0,1
50,25,25,73.0,1,2,2
100,9,75,34.0,0,0,0
90,91,95,100.0,0,0,0
72,69,50,69.0,1,0,2
50,0,7,26.0,0,2,2
10,15,2,0.0,1,0,1
6,10,8,90.0,0,2,0
75,50,50,100.0,0,0,3
0,0,0,24.0,0,1,3
2,0,15,16.0,0,0,1
24,31,21,100.0,1,1,3
82,72,75,50.0,1,2,3
51,40,34,55.0,1,0,0
7,0,39,29.0,1,1,0
50,100,24,50.0,1,0,0
100,97,100,70.0,0,1,1
18,50,18,20.0,0,2,3
0,50,65,25.0,1,1,1
33,50,32,17.0,0,2,2
95,50,78,97.0,1,2,2
42,31,50,61.0,0,2,0
100,100,100,50.0,0,0,2
3,50,31,5.0,0,2,2
86,88,92,65.0,0,2,1
0,0,12,50.0,0,2,2
100,100,75,100.0,1,2,0
100,100,100,100.0,0,2,0
100,42,41,80.0,0,2,0
60,50,50,37.0,1,2,2
37,5,59,42.0,0,1,0
17,30,50,8.0,0,0,2
100,100,100,100.0,0,0,0
18,17,10,10.0,1,1,2
85,70,90,35.0,0,0,2
30,82,31,50.0,1,0,2
90,100,27,21.0,0,0,2
72,34,55,60.0,1,2,0
100,28,41,25.0,0,1,0
60,60,50,90.0,0,1,2
100,100,100,100.0,0,2,0
50,50,50,50.0,0,0,3
20,19,21,30.0,0,0,1
100,50,84,83.0,0,1,2
90,80,100,60.0,0,1,0
33,50,68,98.0,0,1,3
100,80,100,100.0,0,2,0
100,100,50,50.0,0,0,1
50,0,63,100.0,1,1,0
60,100,63,64.0,0,0,0
9,0,11,93.0,0,0,1
7,19,4,31.0,1,0,1
50,50,98,91.0,0,1,2
100,100,100,80.0,0,0,0
100,100,89,100.0,0,2,1
50,71,15,50.0,1,2,2
100,83,100,100.0,1,0,0
35,45,72,85.0,0,2,0
70,61,61,41.0,0,1,0
41,44,50,30.0,0,2,1
70,30,70,80.0,0,2,0
100,100,100,100.0,0,2,0
100,100,100,100.0,1,1,2
100,100,100,100.0,0,2,0
100,81,100,100.0,0,2,2
77,100,42,32.0,0,0,1
30,50,50,50.0,1,0,2
50,71,20,100.0,0,1,0
25,3,53,69.0,1,2,2
50,50,59,39.0,1,0,1
100,70,81,93.0,0,1,0
62,73,71,39.0,0,0,0
75,70,75,60.0,0,0,0
71,62,70,91.0,1,2,0
71,92,85,100.0,1,2,0
50,50,50,50.0,1,0,0
100,100,100,100.0,0,2,0
0,50,95,7.0,1,2,2
50,50,72,50.0,1,2,1
49,49,50,100.0,1,2,0
50,50,50,51.0,0,1,3
50,50,85,75.0,0,0,1
66,76,83,55.0,0,1,1
100,100,100,100.0,0,2,2
6,38,49,100.0,1,1,0
6,12,15,82.0,1,1,2
30,30,40,41.0,1,0,0
50,100,50,100.0,0,2,0
50,85,50,50.0,1,2,1
0,0,100,100.0,0,0,0
100,100,100,100.0,0,2,2
100,100,100,100.0,0,0,0
0,0,100,0.0,0,1,0
100,40,90,100.0,1,2,1
21,50,50,22.0,0,1,2
93,83,71,70.0,0,1,2
75,100,75,100.0,1,0,0
3,25,1,3.0,0,0,3
65,67,89,38.0,1,0,1
60,65,85,50.0,0,1,1
50,51,50,52.0,1,2,3
25,0,30,100.0,0,0,0
0,32,0,0.0,1,2,2
0,66,100,80.0,0,1,0
72,84,59,73.0,0,1,2
81,70,80,90.0,1,1,2
0,100,68,95.0,0,0,0
0,50,99,75.0,1,2,3
84,83,91,85.0,0,2,3
77,71,91,75.0,0,0,0
100,100,100,93.0,0,1,2
85,73,66,100.0,0,2,0
100,100,100,100.0,1,1,2
0,100,0,66.0,0,1,0
90,90,90,90.0,0,2,4
100,100,60,84.0,1,0,2
90,64,85,91.0,0,2,2
82,86,100,33.0,0,0,1
65,75,23,32.0,1,1,1
50,74,61,40.0,1,0,1
12,26,49,13.0,1,2,2
68,78,19,69.0,0,0,1
100,76,100,89.0,0,2,2
100,75,35,100.0,0,1,0
27,71,13,34.0,1,1,0
50,85,88,97.0,0,0,2
63,79,76,50.0,0,0,1
100,100,100,50.0,0,1,2
32,67,50,86.0,1,1,1
86,70,60,91.0,0,2,0
73,72,72,37.0,0,1,2
79,63,61,50.0,0,2,0
73,76,100,100.0,0,1,0
50,100,86,100.0,0,1,0
100,100,100,80.0,0,2,0
100,100,100,100.0,0,2,0
74,89,100,100.0,0,0,0
0,50,0,20.0,0,1,0
81,50,51,48.0,0,0,0
82,100,77,100.0,0,1,0
28,57,75,65.0,1,0,0
100,100,100,93.0,0,1,0
90,85,40,40.0,0,0,0
100,50,100,100.0,0,2,0
99,84,86,20.0,0,1,3
85,81,79,75.0,0,1,3
50,60,31,84.0,1,1,3
50,77,81,50.0,0,1,3
75,85,75,87.0,0,1,3
50,30,91,95.0,0,2,3
0,50,50,50.0,0,1,3
100,100,81,38.0,0,1,1
99,91,81,100.0,1,0,2
84,92,84,100.0,0,1,2
100,50,76,25.0,0,2,1
100,100,100,100.0,0,2,2
50,78,32,20.0,1,1,1
50,26,50,50.0,0,0,2
95,92,88,81.0,0,1,1
7,50,26,69.0,1,1,0
77,80,86,81.0,0,2,2
100,93,100,100.0,0,0,1
50,50,94,80.0,1,2,1
100,90,100,95.0,0,1,2
100,100,75,40.0,1,2,0
0,0,50,2.0,1,2,1
89,86,88,79.0,0,1,3
88,100,100,63.0,1,0,3
50,50,50,50.0,0,0,3
100,100,76,65.0,0,1,3
71,70,50,75.0,0,1,3
68,80,50,60.0,1,0,0
18,23,25,50.0,0,2,3
26,16,15,78.0,1,0,2
90,90,85,80.0,1,2,1
100,100,100,100.0,0,0,1
50,70,79,50.0,0,1,2
100,65,100,100.0,0,2,0
18,50,76,78.0,0,1,2
85,100,100,100.0,0,2,0
100,100,100,100.0,0,0,1
82,86,50,95.0,0,2,3
0,0,100,100.0,0,1,2
100,100,100,50.0,0,1,0
50,74,78,99.0,0,1,3
100,100,100,100.0,0,0,1
31,50,73,84.0,1,2,2
75,50,50,50.0,1,2,0
0,0,26,100.0,1,2,3
50,20,50,50.0,0,0,2
100,50,100,100.0,0,0,0
100,50,94,50.0,0,1,0
83,50,80,67.0,0,1,1
32,3,68,21.0,1,2,2
18,76,0,50.0,0,1,0
100,80,100,95.0,0,2,0
100,100,100,96.0,0,2,3
60,80,55,60.0,1,0,0
50,69,50,50.0,0,2,2
10,50,90,100.0,0,2,1
100,100,100,50.0,0,1,2
50,25,100,38.0,0,2,1
100,100,70,50.0,0,2,1
0,0,100,100.0,0,1,1
100,100,100,100.0,0,0,1
31,86,67,14.0,0,0,1
26,51,11,40.0,0,1,0
40,30,100,75.0,0,1,1
100,100,87,80.0,1,1,1
50,76,50,34.0,0,1,2
50,15,0,50.0,1,0,2
60,85,41,77.0,1,2,1
100,100,100,100.0,0,1,1
50,75,40,65.0,1,2,1
100,100,19,100.0,1,2,2
100,100,100,100.0,1,0,0
89,92,96,95.0,0,1,2
10,2,13,41.0,1,2,2
100,50,93,100.0,0,2,1
57,78,57,66.0,0,1,0
17,84,58,57.0,0,1,0
50,23,31,26.0,1,1,2
95,97,91,88.0,0,1,2
100,100,81,50.0,1,1,2
20,50,100,100.0,0,1,0
75,50,78,100.0,0,2,0
100,100,100,100.0,0,1,0
75,80,76,80.0,0,1,2
70,100,54,51.0,1,0,0
100,100,99,91.0,0,0,2
100,81,100,87.0,0,2,1
100,100,100,85.0,1,1,1
100,100,100,75.0,0,1,1
50,50,38,50.0,1,0,2
50,75,100,75.0,0,1,0
10,30,0,12.0,1,1,0
70,71,75,68.0,0,1,0
100,75,100,69.0,0,1,0
50,50,90,50.0,0,2,3
100,100,100,100.0,0,2,0
90,75,100,90.0,0,0,0
93,100,100,100.0,0,1,3
50,100,76,22.0,0,2,1
40,34,50,39.0,1,2,1
40,66,50,71.0,0,0,1
40,50,72,61.0,1,2,2
82,100,100,89.0,1,1,3
0,50,100,0.0,0,2,1
90,91,83,91.0,1,0,1
100,100,100,85.0,0,0,1
91,98,98,99.0,0,1,1
18,50,30,32.0,1,0,1
90,100,96,80.0,0,1,0
100,10,50,50.0,0,2,2
50,40,100,75.0,0,0,0
49,50,50,50.0,0,2,0
100,92,90,97.0,0,2,0
10,50,50,10.0,0,2,3
58,67,74,57.0,1,1,2
34,60,50,56.0,1,1,1
100,100,100,100.0,1,2,0
40,64,69,53.0,1,2,0
100,100,100,100.0,0,0,0
100,100,90,100.0,1,1,0
50,50,50,35.0,1,2,0
25,41,35,27.0,1,0,0
28,27,27,34.0,1,1,2
100,100,100,89.0,0,2,0
67,50,73,50.0,0,0,1
86,100,100,100.0,1,0,0
33,50,50,30.0,0,1,2
100,90,100,100.0,0,1,2
0,15,2,0.0,1,1,1
28,83,25,74.0,0,2,2
50,100,50,80.0,0,2,0
27,30,23,19.0,1,1,2
91,83,80,84.0,0,0,2
83,50,50,80.0,1,0,2
93,50,39,34.0,1,2,1
100,30,100,100.0,0,0,1
100,100,98,85.0,0,2,1
49,28,37,8.0,1,1,2
100,100,100,100.0,0,1,0
81,82,74,88.0,0,1,1
100,100,100,100.0,0,0,2
50,50,50,78.0,1,0,1
100,100,100,100.0,1,0,1
75,76,75,50.0,1,2,0
68,67,78,41.0,1,1,2
100,100,100,50.0,0,2,0
76,80,43,50.0,1,2,0
100,80,96,100.0,0,1,2
65,77,64,100.0,1,2,3
94,76,100,77.0,1,2,0
93,90,66,100.0,1,1,0
89,42,85,100.0,1,1,0
50,100,100,50.0,1,0,1
50,100,82,100.0,1,2,1
92,90,93,92.0,0,1,1
100,100,100,83.0,0,2,2
50,100,100,84.0,1,1,0
100,100,100,100.0,0,0,0
84,50,89,80.0,1,1,1
97,89,100,95.0,1,0,1
0,0,0,0.0,0,0,1
100,100,100,96.0,0,0,2
56,26,92,67.0,0,2,2
0,21,50,30.0,1,2,2
50,62,60,66.0,1,1,1
5,12,18,26.0,1,1,2
87,75,95,75.0,0,1,0
50,50,50,50.0,1,2,2
26,37,33,55.0,1,0,1
53,100,56,58.0,0,1,0
0,40,30,37.0,0,1,0
100,100,100,100.0,0,1,2
3,0,0,0.0,1,1,1
81,78,89,89.0,1,0,2
72,88,96,82.0,1,0,0
73,28,30,72.0,1,2,2
80,85,100,100.0,0,2,0
5,1,6,0.0,1,1,2
100,100,100,100.0,1,1,0
40,0,75,48.0,0,0,0
4,26,5,24.0,1,1,2
50,15,31,15.0,0,1,2
62,74,77,100.0,0,0,0
50,50,39,50.0,0,1,2
80,81,80,100.0,1,0,3
50,18,50,100.0,1,0,2
75,95,25,86.0,0,2,3
26,18,50,50.0,1,1,1
100,100,100,63.0,0,1,0
83,74,80,76.0,0,0,2
50,50,50,50.0,1,1,1
70,100,100,71.0,0,0,0
99,100,90,80.0,0,1,2
50,26,50,30.0,0,1,2
52,50,52,100.0,1,2,0
74,86,63,100.0,0,1,0
50,4,88,50.0,0,1,2
86,83,100,96.0,0,0,0
50,76,50,70.0,0,2,3
80,100,80,95.0,1,1,2
50,50,50,91.0,1,0,0
50,50,50,40.0,1,1,2
91,22,95,90.0,0,0,0
23,30,23,100.0,1,2,2
100,50,50,0.0,0,0,0
77,79,77,7.0,0,1,0
75,81,80,75.0,0,0,0
77,26,50,97.0,0,2,0
55,50,50,32.0,1,2,0
50,50,50,50.0,1,2,1
57,59,100,100.0,1,2,0
100,100,20,100.0,1,2,0
51,50,24,83.0,0,2,0
0,55,60,11.0,0,0,0
0,0,50,100.0,1,1,0
4,67,13,18.0,1,1,2
27,17,10,83.0,0,2,0
0,0,0,0.0,1,1,2
50,63,84,63.0,0,0,2
18,74,24,97.0,1,1,1
50,13,29,100.0,0,2,1
85,100,71,50.0,0,2,1
71,61,50,75.0,0,1,2
50,0,100,32.0,1,1,0
79,95,100,100.0,1,1,2
50,39,50,50.0,1,2,1
100,81,50,59.0,0,2,0
68,96,71,96.0,0,0,2
100,100,90,0.0,0,2,1
91,100,75,94.0,0,1,0
90,90,30,60.0,0,2,0
100,50,100,100.0,0,0,1
100,100,100,100.0,0,1,0
45,55,70,50.0,0,0,0
100,60,100,50.0,0,1,0
75,45,60,100.0,1,0,0
100,100,80,100.0,1,0,0
74,99,50,80.0,1,0,0
95,91,65,79.0,1,1,2
86,90,100,100.0,1,0,0
0,97,96,41.0,1,2,0
100,50,50,50.0,0,2,0
90,99,70,50.0,1,1,2
100,100,100,100.0,0,2,2
95,80,95,92.0,0,2,2
100,100,50,100.0,0,1,0
14,29,84,80.0,1,1,3
76,83,77,100.0,1,2,0
33,20,50,26.0,0,1,1
90,100,90,85.0,1,1,1
100,100,100,100.0,1,1,1
7,17,26,14.0,0,0,2
17,61,30,25.0,0,0,0
64,100,99,51.0,0,0,1
70,66,80,92.0,1,0,1
70,67,30,75.0,0,0,1
50,75,50,100.0,1,1,2
100,100,100,100.0,1,0,0
19,20,18,80.0,0,2,2
58,72,50,82.0,1,2,2
75,40,40,40.0,1,1,0
100,100,79,60.0,0,0,1
0,0,11,25.0,0,1,2
50,17,0,10.0,1,0,2
24,50,50,50.0,0,0,2
12,0,50,0.0,1,0,2
50,50,39,27.0,0,2,2
70,71,80,90.0,0,1,4
30,75,80,25.0,0,1,2
84,91,90,100.0,0,2,0
81,95,80,85.0,0,1,2
30,50,38,41.0,1,1,2
24,15,89,100.0,1,2,1
50,50,84,100.0,1,1,0
0,100,100,100.0,0,0,0
64,60,50,31.0,0,2,1
0,0,100,0.0,0,1,0
50,50,50,60.0,0,1,0
8,38,81,15.0,0,2,0
100,100,86,100.0,0,1,0
31,0,50,90.0,1,2,0
100,100,100,100.0,0,0,0
71,23,100,72.0,0,0,1
21,50,16,22.0,1,1,2
100,100,100,85.0,0,0,0
100,58,86,100.0,0,0,0
19,14,79,72.0,1,2,0
